num_bidder,num_bids,prod_id,title,model,prod_milage,prod_yr,final_price,starting_price,length,brand,start_time,end_time
8,19,130993261204,Buick : Skylark Gran Sport, Buick,28508,1966,7099.0,200.0,604800,Buick,1379269175.0,1379873975.0
13,19,251342701755,Buick : Riviera 2dr Coupe, Buick,16850,1981,2382.0,1.0,259200,Buick,1379609970.0,1379869170.0
11,32,231055477481,Buick : Other RED, Buick,82000,1949,27000.0,200.0,604800,Buick,1379264087.0,1379868887.0
9,30,300967023882,Buick : Century 4dsd, Buick,22315,1996,2125.0,200.0,604800,Buick,1379252494.0,1379857294.0
5,9,300964715136,Buick : Century Custom Coupe 2-Door, Buick,58929,1976,3900.0,2500.0,864000,Buick,1378992869.0,1379856869.0
12,31,200963784421,Buick : Roadmaster Estate wagon, Buick,138000,1993,908.88,200.0,604800,Buick,1379193239.0,1379798039.0
2,5,321208229194,Buick : Other 2S, Buick,0,1940,625.07,500.0,604800,Buick,1379164889.0,1379769689.0
7,10,181216917969,Buick : Regal Base Coupe 2-Door, Buick,63132,1977,2100.0,1500.0,604800,Buick,1379159157.0,1379763957.0
10,23,321209649939,Buick : Other Hearse, Buick,80269,1992,2657.0,500.0,432000,Buick,1379324933.0,1379756933.0
12,26,321207026441,Buick : LeSabre Custom Sedan 4-Door, Buick,80171,1996,1782.0,1.0,604800,Buick,1379010600.0,1379615400.0
8,14,331023309530,Buick : Riviera 2dr Coupe, Buick,33605,1982,4050.0,1.0,432000,Buick,1379162143.0,1379594143.0
6,23,370896372113,Buick : LeSabre Custom, Buick,55201,2002,4500.0,2000.0,604800,Buick,1378930108.0,1379534908.0
8,10,141059653515,Buick : Other 2 door, Buick,0,1927,7200.0,200.0,604800,Buick,1378900734.0,1379505534.0
13,24,261284176511,Buick : Skylark GS-350 Clone, Buick,12828,1971,10279.0,5000.0,604800,Buick,1378810921.0,1379415721.0
9,24,181215236413,Buick : LeSabre Limited Sedan 4-Door, Buick,71442,1997,3746.53,1000.0,432000,Buick,1378924200.0,1379356200.0
12,32,290974742021,Buick : Riviera Base Hardtop 2-Door, Buick,97500,1964,12445.67,5000.0,604800,Buick,1378725253.0,1379330053.0
9,19,151118252757,Buick : Other Special Model 48, Buick,63558,1940,2490.5,200.0,604800,Buick,1378666800.0,1379271600.0
18,36,300960611658,Ford : Other No Reserve, Buick,65531,1940,13500.0,19.4,864000,Ford,1378407600.0,1379271600.0
2,7,151118511587,Buick : Regal 2 Door Coupe, Buick,57863,1977,2000.0,200.0,604800,Buick,1378654056.0,1379258856.0
15,23,161103314270,Buick : Other GS, Buick,13700,1967,22500.0,200.0,604800,Buick,1378649295.0,1379254095.0
6,9,171120738293,Buick : Other Special, Buick,84000,1965,7700.0,3000.0,864000,Buick,1378389043.0,1379253043.0
9,17,200962156459,Buick : Regal LS Sedan 4-Door, Buick,125464,2001,1276.99,200.0,432000,Buick,1378753695.0,1379185695.0
2,7,181212378208,Buick : Century Base Hardtop 2-Door, Buick,23775,1955,5900.0,5000.0,604800,Buick,1378556270.0,1379161070.0
4,6,190900235395,Buick : Roadmaster 4 Door, Buick,97776,1996,1222.0,200.0,259200,Buick,1378889858.0,1379149058.0
3,24,171120836312,Buick : Other touring, Buick,12345,1922,2503.99,1000.0,604800,Buick,1378405599.0,1379010399.0
7,27,141054552665,Buick : Park Avenue Base Sedan 4-Door, Buick,186229,1994,1.0,1.0,604800,Buick,1378367839.0,1378972639.0
6,22,181210282866,Buick : LeSabre Custom WE FINANCE!, Buick,28007,2003,8850.0,100.0,604800,Buick,1378294851.0,1378899651.0
5,11,321200474519,Buick : LeSabre Limited Sedan 4-Door, Buick,65000,1998,4050.0,900.0,604800,Buick,1378231800.0,1378836600.0
5,17,171119626632,Buick : Regal GS SC, Buick,211200,1998,1500.0,500.0,604800,Buick,1378228500.0,1378833300.0
6,9,321204111010,Buick : Roadmaster Super, Buick,99000,1953,18000.0,2000.0,864000,Buick,1378649571.0,1379513571.0
6,27,251391719624,Cadillac : Escalade *, Cadillac,170980,2005,7427.0,2000.0,604800,Cadillac,1385741700.0,1386346500.0
10,19,281217300154,Cadillac : DeVille base, Cadillac,55000,1964,6000.0,200.0,604800,Cadillac,1385711323.0,1386316123.0
22,61,181271396377,Cadillac : SRX LUXURY PKG, Cadillac,39133,2012,500.0,500.0,604800,Cadillac,1385658371.0,1386263171.0
7,13,111231131957,Cadillac : DeVille Base Sedan 4-Door, Cadillac,44801,2004,7475.0,100.0,604800,Cadillac,1386015300.0,1386620100.0
5,27,350940481840,Cadillac : DeVille DEVILLE, Cadillac,109200,2004,3851.0,1000.0,604800,Cadillac,1385578800.0,1386183600.0
6,12,190987103100,Cadillac : DeVille Patriot Edition, Cadillac,50500,1983,2850.0,200.0,432000,Cadillac,1385709922.0,1386141922.0
15,29,190988773519,Cadillac : CTS cts4, Cadillac,68900,2009,11100.0,1000.0,259200,Cadillac,1385832712.0,1386091912.0
4,10,291027888717,Cadillac : DeVille Base Sedan 4-Door, Cadillac,121081,2000,3388.0,100.0,864000,Cadillac,1385744816.0,1386608816.0
15,51,161160793754,Cadillac : DeVille 4dr Sdn, Cadillac,85841,2005,5001.0,1.0,604800,Cadillac,1385459010.0,1386063810.0
10,45,261342745759,Cadillac : Eldorado Biarritz Convertible, Cadillac,99999,1985,2524.0,0.99,259200,Cadillac,1385750442.0,1386009642.0
4,6,251388622746,Cadillac : Allante Pininfarina, Cadillac,93088,1992,2247.0,1500.0,604800,Cadillac,1385375519.0,1385980319.0
9,41,111226846330,Cadillac : SRX LUXURY AWD, Cadillac,140235,2004,6000.0,1.0,432000,Cadillac,1385495591.0,1385927591.0
7,27,161159495897,Cadillac : Eldorado BIARRITZ, Cadillac,109858,1985,4272.0,200.0,604800,Cadillac,1385321879.0,1385926679.0
6,11,321258800310,Cadillac : SRX Base Sport Utility 4-Door, Cadillac,103680,2004,1691.0,1.0,604800,Cadillac,1385317800.0,1385922600.0
10,26,131055985228,Cadillac : Other Chrome, Cadillac,12086,1951,5500.0,500.0,604800,Cadillac,1385314233.0,1385919033.0
10,21,321259444450,Cadillac : Fleetwood Brougham, Cadillac,266000,1967,565.0,100.0,604800,Cadillac,1385312947.0,1385917747.0
5,16,251387906615,Cadillac : Fleetwood Brougham d'Elegance Sedan 4-Door, Cadillac,142000,1985,1700.0,500.0,604800,Cadillac,1385298709.0,1385903509.0
10,47,121220013757,Cadillac : Fleetwood, Cadillac,38894,1976,19995.0,1000.0,864000,Cadillac,1385049398.0,1385913398.0
2,5,181270249783,Cadillac : DeVille Base Sedan , Cadillac,133300,2005,4600.0,4000.0,604800,Cadillac,1385500659.0,1386105459.0
9,15,190983332684,Cadillac : DeVille Base Sedan 4-Door, Cadillac,103000,1999,3350.0,1000.0,432000,Cadillac,1385404200.0,1385836200.0
10,17,251387112963,Cadillac : Other Base Sedan 4-Door, Cadillac,46664,1990,4100.0,250.0,604800,Cadillac,1385229954.0,1385834754.0
3,7,261335222274,Cadillac : DeVille 62, Cadillac,71000,1963,5500.0,5500.0,864000,Cadillac,1384969481.0,1385833481.0
7,9,251389714760,Cadillac : Seville sedan, Cadillac,46245,1979,4160.0,2500.0,864000,Cadillac,1385554500.0,1386418500.0
11,28,181267722346,Cadillac : Escalade Premium Sport Utility 4-Door, Cadillac,31324,2012,46978.0,30000.0,604800,Cadillac,1385200337.0,1385805137.0
5,21,111220921799,Cadillac : Fleetwood SERIES 75 LIMO, Cadillac,100000,1942,2202.0,800.0,864000,Cadillac,1384875583.0,1385739583.0
7,11,200992575460,Cadillac : Escalade 4dr SUV, Cadillac,38776,2004,16900.0,500.0,604800,Cadillac,1385205359.0,1385810159.0
4,8,301021063503,Cadillac : CTS Luxury Sport Sedan 4-Door, Cadillac,70000,2003,6800.0,6000.0,864000,Cadillac,1384804308.0,1385668308.0
16,68,251385535137,Cadillac : Eldorado 62 series, Cadillac,0,1960,2400.0,200.0,604800,Cadillac,1385063482.0,1385668282.0
5,12,271327145029,Cadillac : DeVille, Cadillac,60343,1976,5595.0,500.0,604800,Cadillac,1385013040.0,1385617840.0
7,25,161155772667,Cadillac : Other 62 SERIES, Cadillac,39101,1953,13300.0,200.0,604800,Cadillac,1384975800.0,1385580600.0
9,13,151171155718,Cadillac : Other standard, Cadillac,385820,1922,20100.0,2000.0,604800,Cadillac,1384964953.0,1385569753.0
9,28,281214244642,Cadillac : Other d'Elegance Sedan 4-Door, Cadillac,48070,1991,960.0,0.01,259200,Cadillac,1385307365.0,1385566565.0
9,15,231102595579,Cadillac : Catera 4 DOOR, Cadillac,92589,1997,840.0,100.0,259200,Cadillac,1385303217.0,1385562417.0
7,26,161159255157,Cadillac : CTS V Sedan 4-Door, Cadillac,13203,2010,42000.0,1000.0,259200,Cadillac,1385303102.0,1385562302.0
5,8,380771999012,Cadillac : DeVille, Cadillac,21453,1975,13900.0,5000.0,864000,Cadillac,1384532187.0,1385396187.0
15,23,251382884422,Cadillac : CTS Sedan 4-Door, Cadillac,140759,2006,6200.0,1000.0,432000,Cadillac,1384966800.0,1385398800.0
12,23,171176929483,Cadillac : SRX 4dr V8 SUV, Cadillac,103000,2004,999.0,999.0,604800,Cadillac,1384776833.0,1385381633.0
11,24,271321977182,Cadillac : Escalade ESV, Cadillac,124440,2005,8905.0,4000.0,864000,Cadillac,1384453287.0,1385317287.0
4,21,331069677658,Cadillac : DeVille 4dr Sdn, Cadillac,100074,2005,3400.0,500.0,432000,Cadillac,1384884000.0,1385316000.0
7,30,331068581053,Cadillac : CTS CTSV, Cadillac,24751,2009,200.0,200.0,604800,Cadillac,1384711100.0,1385315900.0
4,6,171178142487,Cadillac : Seville SLS Sedan 4-Door, Cadillac,142175,1997,550.0,200.0,259200,Cadillac,1385053200.0,1385312400.0
6,17,261332611434,Cadillac : DeVille Base Sedan 4-Door, Cadillac,95527,1976,1500.0,250.0,604800,Cadillac,1384691566.0,1385296366.0
20,137,111218260342,Cadillac : DeVille DeVille, Cadillac,77000,1959,42701.0,1.0,604800,Cadillac,1384598406.0,1385203206.0
4,7,121216567584,Cadillac : Other xlr, Cadillac,61000,2008,10119.0,8500.0,604800,Cadillac,1384591765.0,1385196565.0
10,23,121216275888,Cadillac : CTS Base Sedan 4-Door, Cadillac,66777,2009,16800.0,1000.0,604800,Cadillac,1384551039.0,1385155839.0
13,35,251382195939,Cadillac : CTS CTS, Cadillac,218000,2003,2125.0,200.0,432000,Cadillac,1384677153.0,1385109153.0
7,14,121215803617,Cadillac : Eldorado Base Convertible 2-Door, Cadillac,38000,1975,1500.0,200.0,604800,Cadillac,1384502037.0,1385106837.0
5,6,190971088405,Cadillac : DeVille chrome, Cadillac,60300,1965,5150.0,1000.0,604800,Cadillac,1384501865.0,1385106665.0
10,25,251381566568,Cadillac : DeVille DHS, Cadillac,68600,2001,4300.0,200.0,432000,Cadillac,1384636500.0,1385068500.0
5,8,331066488324,Cadillac : DTS 4 dr sedan dts, Cadillac,32209,2007,12150.0,10000.0,604800,Cadillac,1384457498.0,1385062298.0
13,20,151166611533,Cadillac : CTS Base Sedan 4-Door, Cadillac,97248,2003,1901.99,500.0,604800,Cadillac,1384452000.0,1385056800.0
17,50,190972925440,Cadillac : SRX AWD Luxury, Cadillac,39917,2012,25380.0,500.0,432000,Cadillac,1384622100.0,1385054100.0
5,7,151166510807,Cadillac : Eldorado Base Coupe 2-Door, Cadillac,45000,1975,3049.99,100.0,604800,Cadillac,1384431729.0,1385036529.0
11,27,301016984554,Cadillac : Escalade EXT, Cadillac,12798,2011,43100.0,100.0,604800,Cadillac,1384420606.0,1385025406.0
16,39,181259496486,Cadillac : CTS Performance, Cadillac,8,2013,21000.0,5000.0,864000,Cadillac,1384159254.0,1385023254.0
7,40,251382893997,Cadillac : Escalade EXT., Cadillac,36500,2008,33001.0,200.0,259200,Cadillac,1384759599.0,1385018799.0
8,18,190971478708,Cadillac : Allante ALLANTE HARD TOP , Cadillac,63000,1990,5600.0,2000.0,432000,Cadillac,1384540200.0,1384972200.0
17,28,151165664682,Cadillac : Fleetwood Brougham! NO RESERVE AUCTION! HIGHEST BIDDER WINS!, Cadillac,57331,1975,4150.0,100.0,604800,Cadillac,1384365600.0,1384970400.0
8,21,271321993428,Cadillac : DeVille Base Sedan 4-Door, Cadillac,80683,2002,4039.98,1000.0,432000,Cadillac,1384470000.0,1384902000.0
5,10,131047392063,Cadillac : DeVille Base Limousine 4-Door, Cadillac,168000,2002,5200.0,2000.0,432000,Cadillac,1384429302.0,1384861302.0
16,30,331064316875,Cadillac : Eldorado NO RESERVE, Cadillac,54475,1979,6101.0,200.0,604800,Cadillac,1384200776.0,1384805576.0
11,24,131044875862,Cadillac : CTS AWD, Cadillac,34464,2011,21500.0,200.0,604800,Cadillac,1384194600.0,1384799400.0
6,9,370937783561,Cadillac : DeVille Brougham, Cadillac,76542,1990,1676.0,1295.0,604800,Cadillac,1384193581.0,1384798381.0
7,18,171171161442,Cadillac : Eldorado, Cadillac,102285,1985,980.0,100.0,604800,Cadillac,1384108474.0,1384713274.0
9,24,190970116758,Cadillac : CTS Base Sedan 4-Door, Cadillac,140294,2008,8900.0,1000.0,259200,Cadillac,1384453800.0,1384713000.0
15,31,171171020314,Cadillac : Eldorado Convertible, Cadillac,89865,1972,5201.0,200.0,604800,Cadillac,1384096188.0,1384700988.0
14,25,301010900437,Cadillac : DeVille Eldo Coupe Eldorado Brougham, Cadillac,101224,1970,7569.99,1.0,864000,Cadillac,1383832817.0,1384696817.0
3,6,261326817563,Cadillac : CTS Base Sedan 4-Door, Cadillac,128483,2005,5052.0,4000.0,604800,Cadillac,1384085853.0,1384690653.0
12,23,131042498341,Cadillac : Escalade ESV AWD, Cadillac,111210,2007,23890.0,500.0,604800,Cadillac,1384065000.0,1384669800.0
7,12,261326078931,Cadillac : DeVille 62, Cadillac,71000,1963,7100.0,3500.0,604800,Cadillac,1384022311.0,1384627111.0
6,8,121211649974,Cadillac : Seville SLS, Cadillac,107649,2001,1625.0,200.0,604800,Cadillac,1384011956.0,1384616756.0
9,24,390697161685,Cadillac : SRX AWD Premium Luxury Collection, Cadillac,141694,2007,10316.0,5000.0,604800,Cadillac,1384005663.0,1384610463.0
13,37,251374182480,Cadillac : XLR Base Convertible 2-Door, Cadillac,42683,2005,26220.0,10000.0,864000,Cadillac,1383741694.0,1384605694.0
10,14,111211721460,Cadillac : CTS Sedan 4 Door, Cadillac,1,2005,3051.0,1.0,604800,Cadillac,1383993267.0,1384598067.0
4,13,181259569887,Cadillac : Fleetwood Brougham Sedan 4-Door, Cadillac,103000,1996,1310.0,500.0,432000,Cadillac,1384165084.0,1384597084.0
7,35,271317013651,Cadillac : Seville Base Sedan 4-Door, Cadillac,87661,1991,2675.0,500.0,604800,Cadillac,1383981035.0,1384585835.0
18,55,151161475474,Cadillac : SRX SRX, Cadillac,2107,2013,26700.0,200.0,604800,Cadillac,1383935400.0,1384540200.0
10,24,251375375152,Cadillac : Seville STS, Cadillac,95000,1991,1000.0,200.0,604800,Cadillac,1383928902.0,1384533702.0
17,39,141109828079,Cadillac : DeVille DTS, Cadillac,94000,2002,4250.0,200.0,604800,Cadillac,1383821708.0,1384426508.0
7,13,360787388421,Cadillac : DeVille 4dr Sedan, Cadillac,114977,1991,1701.0,500.0,432000,Cadillac,1383981836.0,1384413836.0
4,7,221316646311,Cadillac : DeVille Coupe, Cadillac,0,1959,7500.0,3000.0,604800,Cadillac,1384369200.0,1384974000.0
5,9,121209841000,Cadillac : DeVille CLEAN CARFAX...VERY LOW MILES...SHOWROOM QUALITY, Cadillac,81462,2002,3800.0,3200.0,604800,Cadillac,1383766000.0,1384370800.0
2,5,321246725504,Cadillac : CTS silver, Cadillac,139900,2004,1600.0,1000.0,259200,Cadillac,1384075217.0,1384334417.0
15,81,171166311524,Cadillac : CTS Base Sedan 4-Door, Cadillac,133900,2003,4851.0,200.0,604800,Cadillac,1383674400.0,1384279200.0
10,24,131039966188,Cadillac : CTS Base Sedan 4-Door, Cadillac,27208,2012,18553.0,200.0,604800,Cadillac,1383673500.0,1384278300.0
11,29,171166560862,Cadillac : DeVille 4 door sedan, Cadillac,63000,1966,3199.0,100.0,604800,Cadillac,1383666156.0,1384270956.0
4,8,321247046431,Cadillac : DeVille, Cadillac,62000,1968,800.0,0.99,259200,Cadillac,1384092262.0,1384351462.0
8,35,301008909756,Cadillac : DeVille CHROME, Cadillac,67307,1996,1901.0,99.0,604800,Cadillac,1383597034.0,1384201834.0
5,25,261322385310,Cadillac : Eldorado Biarritz, Cadillac,29500,1978,5900.0,2500.0,604800,Cadillac,1383580372.0,1384185172.0
3,9,231088211414,Cadillac : CTS Cts, Cadillac,64000,2006,6095.0,5000.0,604800,Cadillac,1383518680.0,1384123480.0
6,15,151158379106,Cadillac : STS STS 4 door-Loaded, Cadillac,124163,1997,1050.0,325.0,604800,Cadillac,1383513075.0,1384117875.0
9,34,161141288740,Cadillac : Eldorado ETC, Cadillac,103689,2002,1.0,1.0,604800,Cadillac,1383503400.0,1384108200.0
16,40,231087910779,Cadillac : CTS Sedan, Cadillac,72600,2008,13599.0,200.0,604800,Cadillac,1383501600.0,1384106400.0
11,25,190958657457,Cadillac : CTS 4dr Sdn 3.0L, Cadillac,42786,2012,21500.0,500.0,432000,Cadillac,1383672600.0,1384104600.0
11,24,390691340820,Cadillac : DTS 1S, Cadillac,118688,2006,7100.0,500.0,864000,Cadillac,1383243309.0,1384107309.0
7,20,181256066149,Cadillac : Fleetwood 60 Special Brougham Sedan 4-Door, Cadillac,49000,1976,3051.0,200.0,259200,Cadillac,1383836870.0,1384096070.0
10,31,171165962407,Cadillac : DeVille, Cadillac,79570,2003,6250.0,1000.0,432000,Cadillac,1383585905.0,1384017905.0
19,28,171165748795,Cadillac : CTS 04 06 07, Cadillac,140341,2005,4228.0,1.0,432000,Cadillac,1383563665.0,1383995665.0
11,29,161144346623,Cadillac : DeVille Base Sedan 4-Door, Cadillac,69727,2000,2225.0,200.0,259200,Cadillac,1383735959.0,1383995159.0
7,17,151157313504,Cadillac : Other HEARSE, Cadillac,91477,1994,4600.0,1.0,604800,Cadillac,1383393181.0,1383997981.0
12,19,121206713640,Cadillac : Eldorado Base Convertible 2-Door, Cadillac,92000,1974,7000.0,1500.0,604800,Cadillac,1383323490.0,1383928290.0
17,50,251367821649,Cadillac : DeVille Funeral, Cadillac,52000,2003,15600.0,1.0,864000,Cadillac,1382986800.0,1383850800.0
7,39,190952439121,Cadillac : DeVille 62 Series , Cadillac,94800,1959,17000.0,1000.0,604800,Cadillac,1383234725.0,1383839525.0
11,29,111203890700,Cadillac : Other base, Cadillac,1,1953,16100.99,200.0,604800,Cadillac,1383229481.0,1383834281.0
17,32,131033968101,Cadillac : DeVille Convertible, Cadillac,3116,1968,16900.0,200.0,604800,Cadillac,1383211499.0,1383816299.0
7,9,390690242524,Cadillac : DeVille CONV, Cadillac,137280,1964,15000.0,8000.0,604800,Cadillac,1383136889.0,1383741689.0
8,40,121205019607,Cadillac : Eldorado Base Convertible 2-Door, Cadillac,38000,1975,1250.0,200.0,604800,Cadillac,1383129292.0,1383734092.0
6,33,301004841324,Cadillac : Eldorado base, Cadillac,66150,1977,1285.0,200.0,604800,Cadillac,1383125816.0,1383730616.0
11,81,281198234256,Cadillac : Escalade 2WD Hybrid, Cadillac,53546,2010,38000.0,200.0,604800,Cadillac,1383122225.0,1383727025.0
3,11,271310109320,Cadillac : DeVille, Cadillac,132549,1998,2000.0,1500.0,604800,Cadillac,1383114320.0,1383719120.0
13,32,111202367014,Cadillac : DeVille Base Sedan 4-Door, Cadillac,61016,1991,2500.0,200.0,604800,Cadillac,1383072982.0,1383677782.0
5,8,151153945890,Cadillac : Fleetwood Fleetwood Limousine-OPEN CONVERTIBLE LIMOUSINE, Cadillac,42500,1995,15995.0,2000.0,864000,Cadillac,1382982304.0,1383846304.0
4,13,181249270752,Cadillac : DeVille 4 Door, Cadillac,137994,1999,810.0,500.0,604800,Cadillac,1382968446.0,1383573246.0
6,14,331054772607,Cadillac : DeVille luxury, Cadillac,97000,1970,11000.0,500.0,604800,Cadillac,1382952186.0,1383556986.0
15,27,271307081707,Cadillac : Escalade ESV, Cadillac,124440,2005,9125.0,4000.0,604800,Cadillac,1382897700.0,1383502500.0
8,12,111200707773,Cadillac : CTS Premium Sedan 4-Door, Cadillac,3553,2012,17700.0,1000.0,604800,Cadillac,1382893332.0,1383498132.0
3,5,291006429608,Cadillac : Seville SLS Sedan 4-Door, Cadillac,126000,2002,1325.0,900.0,432000,Cadillac,1383061164.0,1383493164.0
5,8,181251432799,Other Makes 1976, Cadillac,66993,1979,6000.0,200.0,259200,Other,1383228997.0,1383488197.0
7,16,301004244465,Cadillac : SRX Luxury Ed, Cadillac,40940,2012,24500.0,500.0,604800,Cadillac,1383069600.0,1383674400.0
8,19,181238272826,Cadillac : Fleetwood 70, Cadillac,68748,1936,6500.0,1000.0,259200,Cadillac,1383181200.0,1383440400.0
6,12,200980799649,Cadillac : Allante ALLANTE HARD TOP , Cadillac,63000,1990,5727.0,2000.0,432000,Cadillac,1382983200.0,1383415200.0
12,17,231083892391,Cadillac : DeVille 2 Door Hardtop, Cadillac,62000,1971,5000.0,500.0,432000,Cadillac,1382977987.0,1383409987.0
8,25,151152304087,Cadillac : XLR 2dr , Cadillac,117334,2004,15600.0,200.0,604800,Cadillac,1382796735.0,1383401535.0
8,20,131030876491,Cadillac : Seville STS Sedan 4-Door, Cadillac,157000,1995,1200.99,200.0,604800,Cadillac,1382776929.0,1383381729.0
4,16,151154712864,Other Makes : HEARSE CHEVY CADILLAC  HEARSE, Cadillac,15000,2009,24100.0,19000.0,259200,Other,1383081734.0,1383340934.0
6,15,151151712649,Cadillac : CTS Base Sedan 4-Door, Cadillac,115300,2006,5100.0,3000.0,604800,Cadillac,1382730358.0,1383335158.0
12,31,151151337077,Cadillac : SRX SRX, Cadillac,19182,2012,22902.89,200.0,604800,Cadillac,1382724000.0,1383328800.0
9,22,111200729195,Cadillac : CTS Performance Sedan 4-Door, Cadillac,8878,2012,16100.0,1000.0,432000,Cadillac,1382895555.0,1383327555.0
18,21,251365440775,Cadillac : DeVille Deville, Cadillac,47959,1962,17600.0,1000.0,604800,Cadillac,1382714631.0,1383319431.0
14,25,200979558146,Cadillac : Other FLEETWOOD, Cadillac,58000,1987,1475.0,200.0,604800,Cadillac,1382706406.0,1383311206.0
3,6,171157985820,Cadillac : DeVille DTS Sedan 4-Door, Cadillac,129000,2003,4000.0,2000.0,604800,Cadillac,1382699683.0,1383304483.0
5,7,300999397522,Cadillac : Allante 2 DOOR, Cadillac,110281,1987,3550.0,500.0,604800,Cadillac,1382636447.0,1383241247.0
9,18,281194990304,Cadillac : DeVille DTS Sedan 4-Door, Cadillac,86458,2002,1800.0,1000.0,432000,Cadillac,1382807700.0,1383239700.0
7,18,321234907485,Cadillac : Other Luxury, Cadillac,33097,2011,50000.0,100.0,604800,Cadillac,1382607341.0,1383212141.0
5,11,131027205872,Cadillac : Seville Roadster, Cadillac,63802,1985,1985.0,900.0,604800,Cadillac,1382440339.0,1383045139.0
